New Haven,110053,2011,10/21/11,"$11,480.00","$3,650.00",,3.145205479,14,,0,73 SHEPARD STREET,"73 SHEPARD STREET
New Haven, CT
(41.333479726000064, -72.92844631999998)"
New Haven,110051,2011,10/21/11,"$77,840.00","$65,000.00",,1.197538462,7,1,1,85 PARDEE STREET,"85 PARDEE STREET
New Haven, CT
(41.29951506700007, -72.89128523099998)"
New Haven,110052,2011,10/21/11,"$87,780.00","$90,000.00",,0.975333333,,1,1,22 HILLTOP ROAD,"22 HILLTOP ROAD
New Haven, CT
(41.33809234000006, -72.97080976499996)"
New Haven,110056,2011,10/21/11,"$34,160.00","$20,000.00",,1.708,14,1,1,227 STARR STREET,"227 STARR STREET
New Haven, CT
(41.32802828000007, -72.93058495499997)"
New Haven,110059,2011,10/24/11,"$34,230.00","$54,500.00",,0.628073394,,C,1,80 FOWLER STREET UNIT 2-R,"80 FOWLER STREET UNIT 2-R
New Haven, CT
(41.33471153700003, -72.97957672899997)"
New Haven,110060,2011,10/24/11,"$141,680.00","$237,500.00",,0.596547368,,3,1,42 ELLSWORTH AVENUE,"42 ELLSWORTH AVENUE
New Haven, CT
(41.31158406700007, -72.95092157699997)"
New Haven,110069,2011,10/24/11,"$44,520.00","$64,000.00",,0.695625,,1,1,110 WESTERLEIGH ROAD,"110 WESTERLEIGH ROAD
New Haven, CT
(41.33216382000006, -72.97695047099995)"
New Haven,110061,2011,10/24/11,"$127,680.00","$190,000.00",,0.672,,1,1,121 CONCORD STREET,"121 CONCORD STREET
New Haven, CT
(41.261312316000044, -72.89209413299994)"
New Haven,110058,2011,10/24/11,"$147,000.00","$250,000.00",,0.588,,2,1,1514 ELLA T GRASSO BLVD,"1514 ELLA T GRASSO BLVD
New Haven, CT
(41.32050733700004, -72.94934640699995)"
New Haven,110063,2011,10/25/11,"$29,120.00","$39,000.00",,0.746666667,,,0,95 DOWNING STREET,"95 DOWNING STREET
New Haven, CT
(41.316008829000054, -72.88918577399994)"
New Haven,110062,2011,10/25/11,"$69,440.00","$106,000.00",,0.65509434,,1,1,47 MONROE STREET,"47 MONROE STREET
New Haven, CT
(41.31105862600003, -72.90031335899994)"
New Haven,110064,2011,10/27/11,"$98,910.00","$79,000.00",,1.252025316,,3,1,439 HOWARD AVENUE,"439 HOWARD AVENUE
New Haven, CT
(41.29309916200003, -72.93289643199995)"
New Haven,110067,2011,10/27/11,"$262,640.00","$405,000.00",,0.648493827,,1,1,125 MCKINLEY AVENUE,"125 MCKINLEY AVENUE
New Haven, CT
(41.31990699800008, -72.96690948699995)"
New Haven,110065,2011,10/27/11,"$115,520.00","$170,000.00",,0.679529412,,1,1,265 SUMMIT STREET,"265 SUMMIT STREET
New Haven, CT
(41.30429703600004, -72.88196903299996)"
New Haven,110066,2011,10/27/11,"$83,230.00","$163,000.00",,0.510613497,,C,1,64 FOUNTAIN ST. UNIT 8,"64 FOUNTAIN ST. UNIT 8
New Haven, CT
(41.32636323300005, -72.96117342799994)"
