303143095334801	30.52836750	-95.56413860	1	NAD83
303251091115001	30.54768838	-91.19733030	F	NAD83
304120092263001	30.68908610	-92.44180030	S	NAD83
304406081330502	30.73523613	-81.55120760	F	NAD83
304406081330503	30.73523613	-81.55120760	F	NAD83
304406081330504	30.73500000	-81.55138889	S	NAD83
304406081330505	30.73500000	-81.55138889	S	NAD83
304949083165301	30.83103540	-83.28265190	F	NAD83
305018093251301	30.83852975	-93.42044660	S	NAD83
305049092164102	30.84694444	-92.27805560	5	NAD83
305736084355801	30.96185375	-84.59602620	F	NAD83
310507084262201	31.08546255	-84.43935489	F	NAD83
310651084404501	31.11435034	-84.67880660	F	NAD83
310810081292801	31.13634196	-81.49093360	S	NAD83
310810081292802	31.13634196	-81.49093360	S	NAD83
310928092421401	31.15796265	-92.70403480	S	NAD83
310931081291002	31.15861110	-81.48611110	S	NAD83
311022081304601	31.17277778	-81.51277780	S	NAD83
311022081304602	31.17277778	-81.51277780	S	NAD83
311028081285902	31.17452778	-81.48327780	S	NAD83
311802084192301	31.30073555	-84.32296430	F	NAD83
312127084065801	31.35823510	-84.11573790	F	NAD83
312207110070702	31.36890556	-110.11929440	H	NAD83
312232084391701	31.37739960	-84.65463900	F	NAD83
312617084110701	31.43825000	-84.18502780	5	NAD83
312919084153801	31.48730556	-84.25833330	5	NAD83
313247084005001	31.54656490	-84.01379360	S	NAD83
313808084093601	31.63572859	-84.15990810	F	NAD83
313841110122201	31.64470278	-110.20599170	H	NAD83
313953084361202	31.66461310	-84.60436190	F	NAD83
314115088392301	31.68527778	-88.65750000	1	NAD83
314511110120601	31.75269444	-110.20241110	H	NAD83
314558110121601	31.76605000	-110.20515560	H	NAD83
314558110121602	31.76605556	-110.20518610	H	NAD83
314736110130001	31.79297220	-110.21762780	H	NAD83
314901110125401	31.81713056	-110.21562780	H	NAD83
315242110132401	31.87841389	-110.22338330	H	NAD83
315457110150001	31.91592500	-110.25012220	H	NAD83
315712106361801	31.95371338	-106.60582500	S	NAD83
315712106361802	31.95371338	-106.60582500	S	NAD83
315712106361803	31.95371338	-106.60582500	S	NAD83
315712106361804	31.95371338	-106.60582500	S	NAD83
320127080511201	32.02438054	-80.85316600	F	NAD83
320127080511203	32.02438054	-80.85316600	F	NAD83
320127080511205	32.02438054	-80.85316600	T	NAD83
320127080511301	32.02438054	-80.85344380	F	NAD83
320139083511602	32.03000000	-83.85222220	S	NAD83
320653110182501	32.11478333	-110.30717220	H	NAD83
320836110172301	32.14479970	-110.29118440	F	NAD83
321037110173701	32.17702080	-110.29424020	F	NAD83
321302082243601	32.21740776	-82.40985010	F	NAD83
321338092345801	32.22737819	-92.58292610	S	NAD83
321540110205501	32.26113889	-110.34887220	H	NAD83
321540110205502	32.26113889	-110.34885560	H	NAD83
321603080432202	32.26770186	-80.72260780	F	NAD83
321727110230201	32.29089167	-110.38412500	H	NAD83
321727110230202	32.29090278	-110.38411110	H	NAD83
321740106481001	32.29453824	-106.80333790	F	NAD83
321740106481003	32.29453824	-106.80333790	F	NAD83
321740106481004	32.29481600	-106.80333790	S	NAD83
321745106492101	32.29592690	-106.82306080	F	NAD83
321745106492102	32.29592690	-106.82306080	F	NAD83
321745106492103	32.29592690	-106.82306080	F	NAD83
321745106492106	32.29620470	-106.82306080	S	NAD83
322036084590301	32.34209170	-84.98604160	F	NAD83
322047086214301	32.34652780	-86.36191490	S	NAD83
322323106314701	32.38972220	-106.53027780	F	NAD83
322422092020701	32.40625769	-92.03541070	S	NAD83
322500085551201	32.41691667	-85.91991670	1	NAD83
322652083033001	32.45183510	-83.05764860	F	NAD83
322656110291601	32.44888333	-110.48776940	H	NAD83
322658110292101	32.44936944	-110.48925560	H	NAD83
323006114483901	32.50163610	-114.81077780	H	NAD83
323042114482001	32.51176667	-114.80555280	H	NAD83
323047090484401	32.51305556	-90.81222220	1	NAD83
323112114482701	32.52013889	-114.80750000	H	NAD83
323212114480701	32.53676667	-114.80195000	H	NAD83
323313117033901	32.55364444	-117.06160280	H	NAD83
323313117033902	32.55364444	-117.06160280	H	NAD83
323313117033903	32.55364444	-117.06160280	H	NAD83
323313117033904	32.55364444	-117.06160280	H	NAD83
323313117033905	32.55364444	-117.06160280	H	NAD83
323326114482601	32.55725833	-114.80726940	H	NAD83
323335114480701	32.55977500	-114.80201100	H	NAD83
323458092275101	32.58292399	-92.46431090	F	NAD83
323527117050001	32.59100556	-117.08347500	H	NAD83
323527117050002	32.59100556	-117.08347500	H	NAD83
323527117050003	32.59100556	-117.08347500	H	NAD83
323527117050004	32.59100556	-117.08347500	H	NAD83
323527117050005	32.59100556	-117.08347500	H	NAD83
323528117031401	32.59123610	-117.05389170	H	NAD83
323528117031402	32.59123610	-117.05389170	H	NAD83
323528117031403	32.59123610	-117.05389170	H	NAD83
323528117031404	32.59123610	-117.05389170	H	NAD83
323528117031405	32.59123610	-117.05389170	H	NAD83
323659117033301	32.61659720	-117.05941100	H	NAD83
323659117033302	32.61659720	-117.05941100	H	NAD83
323659117033303	32.61659720	-117.05941100	H	NAD83
323659117033304	32.61659720	-117.05941100	H	NAD83
323659117033305	32.61659720	-117.05941100	H	NAD83
323659117033306	32.61659720	-117.05941100	H	NAD83
323733107011002	32.62634167	-107.01901110	H	NAD83
323825114460301	32.64021389	-114.76761100	1	NAD83
323915117055301	32.65441389	-117.09824440	H	NAD83
323915117055302	32.65441389	-117.09824440	H	NAD83
323915117055303	32.65441389	-117.09824440	H	NAD83
323915117055304	32.65441389	-117.09824440	H	NAD83
323915117055305	32.65441389	-117.09824440	H	NAD83
323932117050801	32.65903610	-117.08557780	H	NAD83
323932117050802	32.65903610	-117.08557780	H	NAD83
323932117050803	32.65903610	-117.08557780	H	NAD83
323932117050804	32.65903610	-117.08557780	H	NAD83
323932117050805	32.65903610	-117.08557780	H	NAD83
323932117050806	32.65903610	-117.08557780	H	NAD83
324007107095501	32.66863889	-107.16533330	5	NAD83
324055117064401	32.68208056	-117.11238060	H	NAD83
324055117064402	32.68208056	-117.11238060	H	NAD83
324055117064403	32.68208056	-117.11238060	H	NAD83
324055117064404	32.68208056	-117.11238060	H	NAD83
324055117064405	32.68208056	-117.11238060	H	NAD83
324116117050801	32.68779444	-117.08559720	H	NAD83
324116117050802	32.68779444	-117.08559720	H	NAD83
324116117050803	32.68779444	-117.08559720	H	NAD83
324116117050804	32.68779444	-117.08559720	H	NAD83
324116117050805	32.68779444	-117.08559720	H	NAD83
324141092390501	32.69486847	-92.65153900	F	NAD83
324226114554901	32.70729580	-114.93112110	H	NAD83
324239114563601	32.71077075	-114.94396900	H	NAD83
324242115073501	32.71169050	-115.12692490	H	NAD83
324248114500601	32.71347869	-114.83486350	H	NAD83
324303114480501	32.71765900	-114.80176740	H	NAD83
324307117063501	32.71893333	-117.10994720	H	NAD83
324307117063502	32.71893333	-117.10994720	H	NAD83
324307117063503	32.71893333	-117.10994720	H	NAD83
324307117063504	32.71893333	-117.10994720	H	NAD83
324307117063505	32.71893333	-117.10994720	H	NAD83
324307117063506	32.71893333	-117.10994720	H	NAD83
324318117083101	32.72183610	-117.14211100	H	NAD83
324318117083102	32.72183610	-117.14211100	H	NAD83
324318117083103	32.72183610	-117.14211100	H	NAD83
324318117083104	32.72183610	-117.14211100	H	NAD83
324318117083105	32.72183610	-117.14211100	H	NAD83
324325114461001	32.72350874	-114.77032410	H	NAD83
324410114533801	32.73606147	-114.89462220	H	NAD83
324416117042001	32.73776110	-117.07223890	H	NAD83
324416117042002	32.73776110	-117.07223890	H	NAD83
324416117042003	32.73776110	-117.07223890	H	NAD83
324416117042004	32.73776110	-117.07223890	H	NAD83
324416117042005	32.73776110	-117.07223890	H	NAD83
324416117042006	32.73776110	-117.07223890	H	NAD83
324421114482101	32.73926110	-114.80670100	H	NAD83
324426114530901	32.74070297	-114.88675240	H	NAD83
324450114515101	32.74732769	-114.86405120	H	NAD83
324459114521701	32.74964153	-114.87221550	H	NAD83
324459114521702	32.74964153	-114.87224050	H	NAD83
324516114594101	32.75446677	-114.99545520	H	NAD83
324525114500701	32.75692180	-114.83595260	H	NAD83
324630114501501	32.77694910	-114.83725560	H	NAD83
324641117071501	32.77809167	-117.12085560	H	NAD83
324641117071502	32.77809167	-117.12085560	H	NAD83
324641117071503	32.77809167	-117.12085560	H	NAD83
324641117071504	32.77809167	-117.12085560	H	NAD83
324641117071505	32.77809167	-117.12085560	H	NAD83
324707093025001	32.78542466	-93.04738440	F	NAD83
324711114544801	32.78637414	-114.91412610	H	NAD83
324729079472001	32.79156530	-79.92842120	F	NAD83
324955107180902	32.83169444	-107.30338890	5	NAD83
325728091002701	32.95777778	-91.00750000	5	NAD83
325817090464201	32.97138889	-90.77833330	1	NAD83
330002092445901	33.00069578	-92.74988069	S	NAD83
330152090595601	33.03111110	-90.99888890	5	NAD83
330320117024701	33.05567220	-117.04639720	H	NAD83
330320117024702	33.05567220	-117.04639720	H	NAD83
330320117024703	33.05567220	-117.04639720	H	NAD83
330514116582901	33.08734444	-116.97475560	H	NAD83
330514116582902	33.08734444	-116.97475560	H	NAD83
330514116582903	33.08734444	-116.97475560	H	NAD83
330555117010101	33.09875000	-117.01713890	5	NAD83
330555117010102	33.09875000	-117.01713890	5	NAD83
330555117010103	33.09875000	-117.01713890	5	NAD83
330624091552801	33.10688889	-91.92457220	S	NAD83
331022080021801	33.17294710	-80.03786119	F	NAD83
331104092380201	33.18438333	-92.63392220	1	NAD83
331256092483702	33.21568595	-92.81043890	S	NAD83
331354092322401	33.23176944	-92.54004720	1	NAD83
331438092411901	33.24415556	-92.69144720	F	NAD83
331609093144902	33.26904167	-93.24683610	1	NAD83
331711081573701	33.25708919	-81.96289440	F	NAD83
331940081443501	33.32792180	-81.74288980	S	NAD83
331944082025501	33.32875000	-82.04866110	5	NAD83
332205092433001	33.36830278	-92.72461110	1	NAD83
332221081584601	33.37258889	-81.97951940	5	NAD83
332221081584602	33.37258889	-81.97951940	5	NAD83
332348090505301	33.39666667	-90.84805560	5	NAD83
332528082003301	33.42453056	-82.00958060	5	NAD83
332747117061101	33.46320278	-117.10432780	S	NAD83
332747117061102	33.46320278	-117.10432780	S	NAD83
332819117070601	33.47213056	-117.11857220	1	NAD83
332819117070602	33.47213056	-117.11857220	1	NAD83
332819117070603	33.47213056	-117.11857220	1	NAD83
332819117070604	33.47213056	-117.11857220	1	NAD83
332819117070605	33.47213056	-117.11857220	1	NAD83
332819117070606	33.47213056	-117.11857220	1	NAD83
332857117043301	33.48272220	-117.07588890	5	NAD83
332857117043302	33.48272220	-117.07588890	5	NAD83
332857117043303	33.48272220	-117.07588890	5	NAD83
332857117043304	33.48272220	-117.07588890	5	NAD83
332857117043305	33.48272220	-117.07588890	5	NAD83
333001117005701	33.50047220	-117.01605560	H	NAD83
333001117005702	33.50047220	-117.01605560	H	NAD83
333001117005703	33.50047220	-117.01605560	H	NAD83
333001117005704	33.50047220	-117.01605560	H	NAD83
333001117005705	33.50047220	-117.01605560	H	NAD83
333001117005706	33.50047220	-117.01605560	H	NAD83
333145090261901	33.52916667	-90.43861110	5	NAD83
333204087324601	33.53455757	-87.54611710	S	NAD83
333251090323801	33.54750000	-90.54388890	1	NAD83
333904090123801	33.65111110	-90.21055560	5	NAD83
333939114411501	33.66108687	-114.68830170	H	NAD83
334215089442701	33.70583330	-89.74083330	1	NAD83
334956090402201	33.83222220	-90.67277780	5	NAD83
335133117140501	33.85925830	-117.23456940	E	NAD83
335146078002001	33.86276944	-78.00568889	1	NAD83
335258091152301	33.88238056	-91.25823330	1	NAD83
335334078352106	33.89277778	-78.58916670	S	NAD83
335335078351901	33.89305556	-78.58861110	S	NAD83
335336082214600	33.89345750	-82.36262690	F	NAD83
335408117154401	33.90231110	-117.26227780	E	NAD83
335423116455301	33.90637778	-116.76485000	E	NAD83
335423116455302	33.90637778	-116.76485000	E	NAD83
335513116490601	33.92146389	-116.81845000	E	NAD83
335513116490602	33.92146389	-116.81845000	E	NAD83
335513116490603	33.92146389	-116.81845000	E	NAD83
335513116490604	33.92146389	-116.81845000	E	NAD83
335517084164001	33.92149060	-84.27770070	F	NAD83
335531116510401	33.92530000	-116.85134440	E	NAD83
335531116510402	33.92530000	-116.85134440	E	NAD83
335531116510403	33.92530000	-116.85134440	E	NAD83
